modality,task,formulation,subject_id,fold_id,rating_column,n_total,n_nonmissing,n_valid,retention_fraction,n_low,n_high,prop_high,balance_gap_abs,rating_mean,rating_std,rating_min,rating_max,subject_statistic,threshold_low,threshold_high,n_ties_or_discarded,n_pairs_total,n_pairs_usable_unequal,pairwise_usable_fraction,global_median_reference,global_mean_reference
EMG,valence,within_subject_pairwise_or_ranking_task,32,6,valence_score,32,32,,,,,,0.0,4.5,2.091650066335189,1.0,9.0,5.0,,,64,496.0,432.0,0.8709677419354839,5.0,4.911210317460317
EMG,valence,subject_median_split,33,6,valence_score,32,32,25.0,0.78125,12.0,13.0,0.52,0.020000000000000018,4.78125,1.9483065563457924,1.0,8.0,5.0,5.0,5.0,7,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,33,6,valence_score,32,32,32.0,1.0,12.0,20.0,0.625,0.125,4.78125,1.9483065563457924,1.0,8.0,4.78125,4.78125,4.78125,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,33,6,valence_score,32,32,25.0,0.78125,12.0,13.0,0.52,0.020000000000000018,4.78125,1.9483065563457924,1.0,8.0,5.0,4.0,6.0,7,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,33,6,valence_score,32,32,,,,,,0.0,4.78125,1.9483065563457924,1.0,8.0,5.0,,,64,496.0,432.0,0.8709677419354839,5.0,4.911210317460317
EMG,valence,subject_median_split,34,2,valence_score,32,32,24.0,0.75,14.0,10.0,0.4166666666666667,0.08333333333333331,4.0625,2.060605190229317,1.0,7.0,5.0,5.0,5.0,8,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,34,2,valence_score,32,32,32.0,1.0,14.0,18.0,0.5625,0.0625,4.0625,2.060605190229317,1.0,7.0,4.0625,4.0625,4.0625,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,34,2,valence_score,32,32,31.0,0.96875,13.0,18.0,0.5806451612903226,0.08064516129032262,4.0625,2.060605190229317,1.0,7.0,5.0,3.0,5.0,1,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,34,2,valence_score,32,32,,,,,,0.0,4.0625,2.060605190229317,1.0,7.0,5.0,,,76,496.0,420.0,0.8467741935483871,5.0,4.911210317460317
EMG,valence,subject_median_split,35,3,valence_score,32,32,25.0,0.78125,12.0,13.0,0.52,0.020000000000000018,4.6875,2.1999644883497553,1.0,8.0,5.0,5.0,5.0,7,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,35,3,valence_score,32,32,32.0,1.0,12.0,20.0,0.625,0.125,4.6875,2.1999644883497553,1.0,8.0,4.6875,4.6875,4.6875,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,35,3,valence_score,32,32,25.0,0.78125,12.0,13.0,0.52,0.020000000000000018,4.6875,2.1999644883497553,1.0,8.0,5.0,4.0,6.0,7,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,35,3,valence_score,32,32,,,,,,0.0,4.6875,2.1999644883497553,1.0,8.0,5.0,,,60,496.0,436.0,0.8790322580645161,5.0,4.911210317460317
EMG,valence,subject_median_split,36,4,valence_score,32,32,28.0,0.875,15.0,13.0,0.4642857142857143,0.0357142857142857,4.65625,2.813020785116953,1.0,9.0,5.0,5.0,5.0,4,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,36,4,valence_score,32,32,32.0,1.0,15.0,17.0,0.53125,0.03125,4.65625,2.813020785116953,1.0,9.0,4.65625,4.65625,4.65625,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,36,4,valence_score,32,32,24.0,0.75,11.0,13.0,0.5416666666666666,0.04166666666666663,4.65625,2.813020785116953,1.0,9.0,5.0,3.333333333333332,6.0,8,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,36,4,valence_score,32,32,,,,,,0.0,4.65625,2.813020785116953,1.0,9.0,5.0,,,57,496.0,439.0,0.8850806451612904,5.0,4.911210317460317
EMG,valence,subject_median_split,37,5,valence_score,32,32,21.0,0.65625,12.0,9.0,0.42857142857142855,0.07142857142857145,4.71875,1.1520192869479227,3.0,7.0,5.0,5.0,5.0,11,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,37,5,valence_score,32,32,32.0,1.0,12.0,20.0,0.625,0.125,4.71875,1.1520192869479227,3.0,7.0,4.71875,4.71875,4.71875,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,37,5,valence_score,32,32,32.0,1.0,12.0,20.0,0.625,0.125,4.71875,1.1520192869479227,3.0,7.0,5.0,4.0,5.0,0,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,37,5,valence_score,32,32,,,,,,0.0,4.71875,1.1520192869479227,3.0,7.0,5.0,,,114,496.0,382.0,0.7701612903225806,5.0,4.911210317460317
EMG,valence,subject_median_split,38,1,valence_score,32,32,20.0,0.625,7.0,13.0,0.65,0.15000000000000002,4.6875,1.911110606427582,1.0,9.0,4.0,4.0,4.0,12,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,38,1,valence_score,32,32,32.0,1.0,19.0,13.0,0.40625,0.09375,4.6875,1.911110606427582,1.0,9.0,4.6875,4.6875,4.6875,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,38,1,valence_score,32,32,30.0,0.9375,19.0,11.0,0.36666666666666664,0.13333333333333336,4.6875,1.911110606427582,1.0,9.0,4.0,4.0,5.666666666666664,2,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,38,1,valence_score,32,32,,,,,,0.0,4.6875,1.911110606427582,1.0,9.0,4.0,,,88,496.0,408.0,0.8225806451612904,5.0,4.911210317460317
EMG,valence,subject_median_split,39,3,valence_score,32,32,28.0,0.875,13.0,15.0,0.5357142857142857,0.0357142857142857,4.6875,2.822205476218909,1.0,9.0,5.0,5.0,5.0,4,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,39,3,valence_score,32,32,32.0,1.0,13.0,19.0,0.59375,0.09375,4.6875,2.822205476218909,1.0,9.0,4.6875,4.6875,4.6875,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,39,3,valence_score,32,32,22.0,0.6875,11.0,11.0,0.5,0.0,4.6875,2.822205476218909,1.0,9.0,5.0,2.6666666666666643,6.666666666666664,10,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,39,3,valence_score,32,32,,,,,,0.0,4.6875,2.822205476218909,1.0,9.0,5.0,,,69,496.0,427.0,0.8608870967741935,5.0,4.911210317460317
EMG,valence,subject_median_split,40,4,valence_score,32,32,30.0,0.9375,15.0,15.0,0.5,0.0,5.125,3.1991209730174317,1.0,9.0,5.0,5.0,5.0,2,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,40,4,valence_score,32,32,32.0,1.0,17.0,15.0,0.46875,0.03125,5.125,3.1991209730174317,1.0,9.0,5.125,5.125,5.125,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,40,4,valence_score,32,32,23.0,0.71875,11.0,12.0,0.5217391304347826,0.021739130434782594,5.125,3.1991209730174317,1.0,9.0,5.0,2.6666666666666643,8.0,9,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,40,4,valence_score,32,32,,,,,,0.0,5.125,3.1991209730174317,1.0,9.0,5.0,,,72,496.0,424.0,0.8548387096774194,5.0,4.911210317460317
EMG,valence,subject_median_split,41,6,valence_score,32,32,20.0,0.625,9.0,11.0,0.55,0.050000000000000044,5.15625,1.325456878778031,2.0,8.0,5.0,5.0,5.0,12,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,41,6,valence_score,32,32,32.0,1.0,21.0,11.0,0.34375,0.15625,5.15625,1.325456878778031,2.0,8.0,5.15625,5.15625,5.15625,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,41,6,valence_score,32,32,32.0,1.0,21.0,11.0,0.34375,0.15625,5.15625,1.325456878778031,2.0,8.0,5.0,5.0,5.666666666666664,0,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,41,6,valence_score,32,32,,,,,,0.0,5.15625,1.325456878778031,2.0,8.0,5.0,,,102,496.0,394.0,0.7943548387096774,5.0,4.911210317460317
EMG,valence,subject_median_split,42,4,valence_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,5.125,2.912795049432761,1.0,9.0,6.0,6.0,6.0,0,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,42,4,valence_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,5.125,2.912795049432761,1.0,9.0,5.125,5.125,5.125,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,42,4,valence_score,32,32,22.0,0.6875,11.0,11.0,0.5,0.0,5.125,2.912795049432761,1.0,9.0,6.0,3.333333333333332,7.666666666666664,10,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,42,4,valence_score,32,32,,,,,,0.0,5.125,2.912795049432761,1.0,9.0,6.0,,,72,496.0,424.0,0.8548387096774194,5.0,4.911210317460317
EMG,valence,subject_median_split,43,1,valence_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,5.1875,2.855230945125105,1.0,9.0,5.5,5.5,5.5,0,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,43,1,valence_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,5.1875,2.855230945125105,1.0,9.0,5.1875,5.1875,5.1875,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,43,1,valence_score,32,32,26.0,0.8125,12.0,14.0,0.5384615384615384,0.038461538461538436,5.1875,2.855230945125105,1.0,9.0,5.5,4.0,7.0,6,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,43,1,valence_score,32,32,,,,,,0.0,5.1875,2.855230945125105,1.0,9.0,5.5,,,56,496.0,440.0,0.8870967741935484,5.0,4.911210317460317
EMG,valence,subject_median_split,44,2,valence_score,32,32,22.0,0.6875,9.0,13.0,0.5909090909090909,0.09090909090909094,5.625,2.2878756522153907,1.0,9.0,5.0,5.0,5.0,10,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,44,2,valence_score,32,32,32.0,1.0,19.0,13.0,0.40625,0.09375,5.625,2.2878756522153907,1.0,9.0,5.625,5.625,5.625,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,44,2,valence_score,32,32,30.0,0.9375,19.0,11.0,0.36666666666666664,0.13333333333333336,5.625,2.2878756522153907,1.0,9.0,5.0,5.0,6.666666666666664,2,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,44,2,valence_score,32,32,,,,,,0.0,5.625,2.2878756522153907,1.0,9.0,5.0,,,76,496.0,420.0,0.8467741935483871,5.0,4.911210317460317
EMG,valence,subject_median_split,45,3,valence_score,32,32,26.0,0.8125,13.0,13.0,0.5,0.0,4.8125,2.098176291449315,2.0,8.0,5.0,5.0,5.0,6,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,45,3,valence_score,32,32,32.0,1.0,13.0,19.0,0.59375,0.09375,4.8125,2.098176291449315,2.0,8.0,4.8125,4.8125,4.8125,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,45,3,valence_score,32,32,25.0,0.78125,12.0,13.0,0.52,0.020000000000000018,4.8125,2.098176291449315,2.0,8.0,5.0,3.0,6.0,7,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,45,3,valence_score,32,32,,,,,,0.0,4.8125,2.098176291449315,2.0,8.0,5.0,,,73,496.0,423.0,0.8528225806451613,5.0,4.911210317460317
EMG,valence,subject_median_split,46,2,valence_score,32,32,28.0,0.875,13.0,15.0,0.5357142857142857,0.0357142857142857,4.53125,2.8502672572058922,1.0,9.0,4.0,4.0,4.0,4,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,46,2,valence_score,32,32,32.0,1.0,17.0,15.0,0.46875,0.03125,4.53125,2.8502672572058922,1.0,9.0,4.53125,4.53125,4.53125,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,46,2,valence_score,32,32,23.0,0.71875,11.0,12.0,0.5217391304347826,0.021739130434782594,4.53125,2.8502672572058922,1.0,9.0,4.0,2.333333333333332,6.0,9,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,46,2,valence_score,32,32,,,,,,0.0,4.53125,2.8502672572058922,1.0,9.0,4.0,,,52,496.0,444.0,0.8951612903225806,5.0,4.911210317460317
EMG,valence,subject_median_split,47,3,valence_score,32,32,28.0,0.875,15.0,13.0,0.4642857142857143,0.0357142857142857,4.875,3.1598061649411346,1.0,9.0,5.0,5.0,5.0,4,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,47,3,valence_score,32,32,32.0,1.0,15.0,17.0,0.53125,0.03125,4.875,3.1598061649411346,1.0,9.0,4.875,4.875,4.875,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,47,3,valence_score,32,32,22.0,0.6875,11.0,11.0,0.5,0.0,4.875,3.1598061649411346,1.0,9.0,5.0,2.6666666666666643,6.666666666666664,10,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,47,3,valence_score,32,32,,,,,,0.0,4.875,3.1598061649411346,1.0,9.0,5.0,,,87,496.0,409.0,0.8245967741935484,5.0,4.911210317460317
EMG,valence,subject_median_split,48,3,valence_score,32,32,25.0,0.78125,10.0,15.0,0.6,0.09999999999999998,5.3125,2.39057393736316,1.0,9.0,5.0,5.0,5.0,7,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,48,3,valence_score,32,32,32.0,1.0,17.0,15.0,0.46875,0.03125,5.3125,2.39057393736316,1.0,9.0,5.3125,5.3125,5.3125,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,48,3,valence_score,32,32,29.0,0.90625,17.0,12.0,0.41379310344827586,0.08620689655172414,5.3125,2.39057393736316,1.0,9.0,5.0,5.0,7.0,3,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,48,3,valence_score,32,32,,,,,,0.0,5.3125,2.39057393736316,1.0,9.0,5.0,,,62,496.0,434.0,0.875,5.0,4.911210317460317
EMG,valence,subject_median_split,49,2,valence_score,32,32,21.0,0.65625,10.0,11.0,0.5238095238095238,0.023809523809523836,4.96875,1.310638560969423,2.0,7.0,5.0,5.0,5.0,11,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,49,2,valence_score,32,32,32.0,1.0,10.0,22.0,0.6875,0.1875,4.96875,1.310638560969423,2.0,7.0,4.96875,4.96875,4.96875,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,49,2,valence_score,32,32,32.0,1.0,21.0,11.0,0.34375,0.15625,4.96875,1.310638560969423,2.0,7.0,5.0,5.0,5.666666666666664,0,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,49,2,valence_score,32,32,,,,,,0.0,4.96875,1.310638560969423,2.0,7.0,5.0,,,99,496.0,397.0,0.8004032258064516,5.0,4.911210317460317
EMG,valence,subject_median_split,50,6,valence_score,32,32,30.0,0.9375,15.0,15.0,0.5,0.0,4.875,3.266783586342995,1.0,9.0,5.0,5.0,5.0,2,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,50,6,valence_score,32,32,32.0,1.0,15.0,17.0,0.53125,0.03125,4.875,3.266783586342995,1.0,9.0,4.875,4.875,4.875,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,50,6,valence_score,32,32,24.0,0.75,12.0,12.0,0.5,0.0,4.875,3.266783586342995,1.0,9.0,5.0,2.0,8.0,8,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,50,6,valence_score,32,32,,,,,,0.0,4.875,3.266783586342995,1.0,9.0,5.0,,,74,496.0,422.0,0.8508064516129032,5.0,4.911210317460317
EMG,valence,subject_median_split,52,3,valence_score,32,32,27.0,0.84375,12.0,15.0,0.5555555555555556,0.05555555555555558,4.34375,1.9938871426186588,1.0,8.0,4.0,4.0,4.0,5,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,52,3,valence_score,32,32,32.0,1.0,17.0,15.0,0.46875,0.03125,4.34375,1.9938871426186588,1.0,8.0,4.34375,4.34375,4.34375,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,52,3,valence_score,32,32,23.0,0.71875,12.0,11.0,0.4782608695652174,0.021739130434782594,4.34375,1.9938871426186588,1.0,8.0,4.0,3.0,5.666666666666664,9,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,52,3,valence_score,32,32,,,,,,0.0,4.34375,1.9938871426186588,1.0,8.0,4.0,,,58,496.0,438.0,0.8830645161290323,5.0,4.911210317460317
EMG,valence,subject_median_split,53,4,valence_score,32,32,28.0,0.875,14.0,14.0,0.5,0.0,4.25,2.5860201081971503,1.0,8.0,5.0,5.0,5.0,4,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,53,4,valence_score,32,32,32.0,1.0,14.0,18.0,0.5625,0.0625,4.25,2.5860201081971503,1.0,8.0,4.25,4.25,4.25,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,53,4,valence_score,32,32,25.0,0.78125,11.0,14.0,0.56,0.06000000000000005,4.25,2.5860201081971503,1.0,8.0,5.0,2.333333333333332,6.0,7,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,53,4,valence_score,32,32,,,,,,0.0,4.25,2.5860201081971503,1.0,8.0,5.0,,,86,496.0,410.0,0.8266129032258065,5.0,4.911210317460317
EMG,valence,subject_median_split,54,1,valence_score,32,32,27.0,0.84375,13.0,14.0,0.5185185185185185,0.01851851851851849,5.1875,2.3774658252012792,1.0,9.0,5.0,5.0,5.0,5,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,54,1,valence_score,32,32,32.0,1.0,18.0,14.0,0.4375,0.0625,5.1875,2.3774658252012792,1.0,9.0,5.1875,5.1875,5.1875,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,54,1,valence_score,32,32,26.0,0.8125,13.0,13.0,0.5,0.0,5.1875,2.3774658252012792,1.0,9.0,5.0,4.0,7.0,6,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,54,1,valence_score,32,32,,,,,,0.0,5.1875,2.3774658252012792,1.0,9.0,5.0,,,63,496.0,433.0,0.8729838709677419,5.0,4.911210317460317
EMG,valence,subject_median_split,55,4,valence_score,32,32,21.0,0.65625,8.0,13.0,0.6190476190476191,0.11904761904761907,5.375,1.899835519196333,1.0,9.0,5.0,5.0,5.0,11,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,55,4,valence_score,32,32,32.0,1.0,19.0,13.0,0.40625,0.09375,5.375,1.899835519196333,1.0,9.0,5.375,5.375,5.375,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,55,4,valence_score,32,32,30.0,0.9375,19.0,11.0,0.36666666666666664,0.13333333333333336,5.375,1.899835519196333,1.0,9.0,5.0,5.0,6.666666666666664,2,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,55,4,valence_score,32,32,,,,,,0.0,5.375,1.899835519196333,1.0,9.0,5.0,,,90,496.0,406.0,0.8185483870967742,5.0,4.911210317460317
EMG,valence,subject_median_split,56,5,valence_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.75,2.704163456597992,1.0,9.0,4.5,4.5,4.5,0,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,56,5,valence_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.75,2.704163456597992,1.0,9.0,4.75,4.75,4.75,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,56,5,valence_score,32,32,26.0,0.8125,13.0,13.0,0.5,0.0,4.75,2.704163456597992,1.0,9.0,4.5,3.0,7.0,6,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,56,5,valence_score,32,32,,,,,,0.0,4.75,2.704163456597992,1.0,9.0,4.5,,,57,496.0,439.0,0.8850806451612904,5.0,4.911210317460317
EMG,valence,subject_median_split,57,3,valence_score,32,32,28.0,0.875,14.0,14.0,0.5,0.0,5.65625,2.779493827570049,1.0,9.0,6.0,6.0,6.0,4,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,57,3,valence_score,32,32,32.0,1.0,14.0,18.0,0.5625,0.0625,5.65625,2.779493827570049,1.0,9.0,5.65625,5.65625,5.65625,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,57,3,valence_score,32,32,26.0,0.8125,14.0,12.0,0.46153846153846156,0.038461538461538436,5.65625,2.779493827570049,1.0,9.0,6.0,5.0,8.0,6,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,57,3,valence_score,32,32,,,,,,0.0,5.65625,2.779493827570049,1.0,9.0,6.0,,,57,496.0,439.0,0.8850806451612904,5.0,4.911210317460317
EMG,valence,subject_median_split,58,1,valence_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,5.21875,2.2463077343721185,1.0,9.0,5.5,5.5,5.5,0,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,58,1,valence_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,5.21875,2.2463077343721185,1.0,9.0,5.21875,5.21875,5.21875,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,58,1,valence_score,32,32,22.0,0.6875,11.0,11.0,0.5,0.0,5.21875,2.2463077343721185,1.0,9.0,5.5,4.333333333333332,6.666666666666664,10,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,58,1,valence_score,32,32,,,,,,0.0,5.21875,2.2463077343721185,1.0,9.0,5.5,,,51,496.0,445.0,0.8971774193548387,5.0,4.911210317460317
EMG,valence,subject_median_split,59,1,valence_score,32,32,27.0,0.84375,15.0,12.0,0.4444444444444444,0.05555555555555558,5.125,2.2878756522153907,2.0,9.0,5.0,5.0,5.0,5,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,59,1,valence_score,32,32,32.0,1.0,20.0,12.0,0.375,0.125,5.125,2.2878756522153907,2.0,9.0,5.125,5.125,5.125,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,59,1,valence_score,32,32,27.0,0.84375,15.0,12.0,0.4444444444444444,0.05555555555555558,5.125,2.2878756522153907,2.0,9.0,5.0,4.0,6.0,5,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,59,1,valence_score,32,32,,,,,,0.0,5.125,2.2878756522153907,2.0,9.0,5.0,,,56,496.0,440.0,0.8870967741935484,5.0,4.911210317460317
EMG,valence,subject_median_split,60,5,valence_score,32,32,25.0,0.78125,11.0,14.0,0.56,0.06000000000000005,5.0625,3.020114857087392,1.0,9.0,5.0,5.0,5.0,7,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,60,5,valence_score,32,32,32.0,1.0,18.0,14.0,0.4375,0.0625,5.0625,3.020114857087392,1.0,9.0,5.0625,5.0625,5.0625,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,60,5,valence_score,32,32,24.0,0.75,11.0,13.0,0.5416666666666666,0.04166666666666663,5.0625,3.020114857087392,1.0,9.0,5.0,4.333333333333332,7.0,8,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,60,5,valence_score,32,32,,,,,,0.0,5.0625,3.020114857087392,1.0,9.0,5.0,,,80,496.0,416.0,0.8387096774193549,5.0,4.911210317460317
EMG,valence,subject_median_split,61,4,valence_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,6.0,3.1622776601683795,1.0,9.0,7.5,7.5,7.5,0,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,61,4,valence_score,32,32,31.0,0.96875,13.0,18.0,0.5806451612903226,0.08064516129032262,6.0,3.1622776601683795,1.0,9.0,6.0,6.0,6.0,1,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,61,4,valence_score,32,32,23.0,0.71875,11.0,12.0,0.5217391304347826,0.021739130434782594,6.0,3.1622776601683795,1.0,9.0,7.5,4.333333333333332,9.0,9,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,61,4,valence_score,32,32,,,,,,0.0,6.0,3.1622776601683795,1.0,9.0,7.5,,,91,496.0,405.0,0.8165322580645161,5.0,4.911210317460317
EMG,valence,subject_median_split,62,3,valence_score,32,32,26.0,0.8125,14.0,12.0,0.46153846153846156,0.038461538461538436,5.5,2.622022120425379,1.0,9.0,6.0,6.0,6.0,6,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,62,3,valence_score,32,32,32.0,1.0,14.0,18.0,0.5625,0.0625,5.5,2.622022120425379,1.0,9.0,5.5,5.5,5.5,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,62,3,valence_score,32,32,23.0,0.71875,11.0,12.0,0.5217391304347826,0.021739130434782594,5.5,2.622022120425379,1.0,9.0,6.0,4.333333333333332,7.0,9,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,62,3,valence_score,32,32,,,,,,0.0,5.5,2.622022120425379,1.0,9.0,6.0,,,60,496.0,436.0,0.8790322580645161,5.0,4.911210317460317
EMG,valence,subject_median_split,63,2,valence_score,32,32,25.0,0.78125,12.0,13.0,0.52,0.020000000000000018,4.875,2.747157621979489,1.0,9.0,5.0,5.0,5.0,7,,,,5.0,4.911210317460317
EMG,valence,subject_zscore_sign,63,2,valence_score,32,32,32.0,1.0,12.0,20.0,0.625,0.125,4.875,2.747157621979489,1.0,9.0,4.875,4.875,4.875,0,,,,5.0,4.911210317460317
EMG,valence,subject_top_bottom_quantile_q33,63,2,valence_score,32,32,23.0,0.71875,12.0,11.0,0.4782608695652174,0.021739130434782594,4.875,2.747157621979489,1.0,9.0,5.0,4.0,6.666666666666664,9,,,,5.0,4.911210317460317
EMG,valence,within_subject_pairwise_or_ranking_task,63,2,valence_score,32,32,,,,,,0.0,4.875,2.747157621979489,1.0,9.0,5.0,,,70,496.0,426.0,0.8588709677419355,5.0,4.911210317460317
EMG,valence,subject_median_split,64,5,valence_score,32,32,21.0,0.65625,12.0,9.0,0.42857142857142855,0.07142857142857145,4.34375,2.1594179626695706,1.0,9.0,5.0,5.0,5.0,11,,,,5.0,4.911210317460317
