scheme,trial_index,seed,min_test_class_support,min_train_class_support,min_test_retained,max_midpoint_removed_fraction,single_class_test_cells,single_class_train_cells,min_held_subjects,max_held_subjects,min_held_stimuli,max_held_stimuli,strong_capacity_pass,minimal_capacity_pass
idare_5x5,983,1261699,7,339,42,0.44871794871794873,0,0,12,13,6,7,False,True
idare_5x5,984,1261700,11,353,56,0.30952380952380953,0,0,12,13,6,7,True,True
idare_5x5,985,1261701,13,379,51,0.32967032967032966,0,0,12,13,6,7,True,True
idare_5x5,986,1261702,15,387,43,0.4027777777777778,0,0,12,13,6,7,True,True
idare_5x5,987,1261703,7,396,45,0.3974358974358974,0,0,12,13,6,7,False,True
idare_5x5,988,1261704,13,371,57,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,989,1261705,5,400,51,0.32051282051282054,0,0,12,13,6,7,False,True
idare_5x5,990,1261706,6,385,54,0.35714285714285715,0,0,12,13,6,7,False,True
idare_5x5,991,1261707,12,387,57,0.31868131868131866,0,0,12,13,6,7,True,True
idare_5x5,992,1261708,5,361,50,0.358974358974359,0,0,12,13,6,7,False,True
idare_5x5,993,1261709,4,378,48,0.3333333333333333,0,0,12,13,6,7,False,False
idare_5x5,994,1261710,7,371,49,0.3717948717948718,0,0,12,13,6,7,False,True
idare_5x5,995,1261711,0,340,53,0.27472527472527475,2,0,12,13,6,7,False,False
idare_5x5,996,1261712,14,343,52,0.3333333333333333,0,0,12,13,6,7,True,True
idare_5x5,997,1261713,6,354,53,0.28205128205128205,0,0,12,13,6,7,False,True
idare_5x5,998,1261714,12,346,52,0.2948717948717949,0,0,12,13,6,7,True,True
idare_5x5,999,1261715,14,398,56,0.2692307692307692,0,0,12,13,6,7,True,True
